"ID","Gender","Race","Age","Age_rescale","AgeLvl","Edu","CollegeDegree","Income","IncomeLvl","Marital","PO","EarAdopt","EarAdoptLvl","WearTech","SI_1_SSN","SI_2_health","SI_4_phone","SI_5_email","SI_6_location","SI_7_texts","SI_8_numbers","SI_9_birthdate","SI_10_relationship","SI_11_website","SI_12_search","SI_13_religion","SI_14_friends","SI_15_politics","SI_16_media","SI_17_purchases","SI_18_credit","SI_19_drowsiness","SI_20_alertness","SI_21_focus","SI_22_concentration","SI_24_brainwave","SI_25_brain.health","SI_26_substance","SI_27_emotion","SI_28_anxiety","SI_29_mental.image","SI_30_mental.thoughts","SI_31_intelligence","SI_32_sleep","SI_33_sexual.orientation","SI_34_genetic","SI_35_social.media"
"1382175699","Female","Black ","25-34",29.5,2,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,1
"1367403845","Female","Other ","35-44",39.5,3,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally among the last to try a new technology product",4,"No",4,4,3,3,4,3,2,1,1,2,2,1,1,1,1,2,3,3,3,3,3,4,4,1,3,3,4,4,3,1,1,2,2
"1374078056","Female","Hispanic or Latino","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,2,4,4,3,3,3,3,4,4,3,2,2,4,3,4,2,3,3,4,3,3,4,4,3
"1419283392","Female","Other ","35-44",39.5,3,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,3,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,2,4,4
"1403012241","Female","Other ","45-54",49.5,4,"College graduate","college degree","Less than $15,000 ",1,"Divorced","Democrat","I am generally the last to try a new technology product",5,"No",4,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,4,1,2,1,2,3,3,3,2,3,4,4,2,2,3,2,3
"1420459165","Female","Native Hawaiian or Other Pacific Islander ","18-24",21,1,"Some college ","no college degree","$15,000 - $24,999 ",2,"Married","Other","I am generally the first to try a new technology product ",1,"No",4,1,4,4,1,3,4,4,2,4,3,3,3,1,4,1,3,3,2,1,3,4,3,4,3,2,4,3,4,2,3,4,2
"1370061772","Male","Other ","25-34",29.5,2,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,4,4,4,2,3,4,1,2,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3
"1417266284","Female","American Indian or Alaska Native ","25-34",29.5,2,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,1,3,3,1,1,3,1,2,1,2,2,1,1,4,3,3,4,3,4,4,1,4,4,4,4,2,1,1,4,3
"1412439008","Female","Other ","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,2,2,3,2,2,2,3,3,2,2,2,2,2,3,2,1,2,2,2,2,3,2,2,4,3,2,2,1,2,3
"1254232742","Male","American Indian or Alaska Native ","65+",70,6,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,3,3,4,4,3,4,2,4,4,4,1,3,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,1
"1420230832","Female","Other ","35-44",39.5,3,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,2,3,2,2,2,3,2,2,3,3,3,2,3,3
"1334271578","Female","Other ","35-44",39.5,3,"College graduate","college degree","$50,000 - $74,999 ",5,"Divorced","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4
"1079399435","Female","Other ","55-64",59.5,5,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4
"1370335254","Male","White","18-24",21,1,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Independent","I am generally among the first to try a new technology product ",2,"No",4,2,2,2,3,1,2,2,1,4,4,1,1,1,2,1,4,2,1,2,2,1,1,1,2,3,4,4,3,1,1,1,1
"1406149640","Female","Other ","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Divorced","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,3,4,3,3,2,4,2,3,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3
"1307803077","Female","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Divorced","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,4,2,2,2,2,4,4,3,2,3,3,3,3,2,3,4,3,1,4,3,4,4,3,3,4,4,4
"1415466983","Female","White","45-54",49.5,4,"Some college ","no college degree","$50,000 - $74,999 ",5,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,4,4,2,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1332197960","Female","Black ","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,4,3,4,3,3,4,4,4,3,3,3,4,3,3,3,4,4
"1376418666","Female","White","35-44",39.5,3,"Some college ","no college degree","$15,000 - $24,999 ",2,"Divorced","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,4,4,4,4,4,2,4,4,4,4,3,2,2,4,3
"1416842689","Male","American Indian or Alaska Native ","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,4,4,2,2,2,2,3,2,3,4,3,4,3,3,3,1,2,4
"1348585641","Female","Other ","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$100,000 - $149,999 ",7,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,2,2,3,2,2,2,3,2,2,1,3,1,2,2,4,3,3,3,3,2,3,4,4,3,4,4,3,2,1,3,1
"1289106597","Female","Black ","18-24",21,1,"College graduate","college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,3,4,4,2,2,2,4,4,4,3,4,2,2,4,4,2,4,4
"1415763998","Male","White","35-44",39.5,3,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",3,3,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,4,1,1,1
"1420462912","Female","Asian ","25-34",29.5,2,"College graduate","college degree","$15,000 - $24,999 ",2,"Never married","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,3,3,3,3,3,3,2,2,4,3,4,2,2,3,2,2,1,3,2,3,1,1,3,2,2,4,4
"1132278721","Female","Black ","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,2,4,3,2,3,1,3,3,1,2,1,3,1,1,1,3,2,2,2,2,1,4,2,2,2,3,2,2,2,1,1,2
"1420452965","Female","Other ","25-34",29.5,2,"College graduate","college degree","Less than $15,000 ",1,"Married","Republican","I am generally among the last to try a new technology product",4,"Yes",4,3,3,4,4,4,4,3,4,3,3,2,4,3,2,2,4,4,2,2,4,2,2,2,4,2,2,2,2,2,2,3,2
"1408194479","Female","Black ","25-34",29.5,2,"Some college ","no college degree","$50,000 - $74,999 ",5,"Never married","Other","I am generally among the first to try a new technology product ",2,"Yes",3,4,4,4,4,4,4,2,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,3,3,2,3,3
"1379152627","Female","American Indian or Alaska Native ","18-24",21,1,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,2,4,3,4,4,1,1,4,3,4,1,1,3,3,2,2,2,4,2,3,4,3,4,3,3,4,4,1,2,1,3,4
"1131952884","Female","American Indian or Alaska Native ","45-54",49.5,4,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,3,3,4,3,3,4,4,3,2,4,2,4,2,2,4,2,2,2,2,4,4,4,2,2,4,4,1,1,4,3,2
"1368704797","Female","Black ","35-44",39.5,3,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,3,4,4,3,4,4,3,2,2,3,2,2,2,1,1,3,2,3,3,3,4,2,3,3,2,2,3,1,2,2,4,4
"1354593613","Male","American Indian or Alaska Native ","35-44",39.5,3,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally the first to try a new technology product ",1,"No",4,2,4,4,4,4,3,3,4,3,4,2,2,2,2,4,3,3,2,3,3,4,3,1,4,3,4,4,3,3,1,4,3
"1388731328","Female","Other ","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,3,4,3,3,2,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4
"1418141520","Female","American Indian or Alaska Native ","35-44",39.5,3,"Less than high school","no college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,4,3,4,4,3,1,4,3,3,2,3,2,3,1,3,4,4,4,3,1,3,3,3,4,2,2,1,2,1,2,4
"1341457434","Female","Asian ","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,2,3,4,1,3,3,2,1,3,2,1,1,2,3,3,3,2,3,3,1,3,3,4,4,1,3,1,1,3
"1344957508","Male","Other ","25-34",29.5,2,"College graduate","college degree","$50,000 - $74,999 ",5,"Never married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,2,2,4,2,2,3,3,2,2,2,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,2
"1348849581","Female","Other ","45-54",49.5,4,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally among the last to try a new technology product",4,"Yes",4,4,2,3,3,3,3,3,4,3,2,2,2,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,1
"1183705496","Female","Other ","65+",70,6,"College graduate","college degree","Less than $15,000 ",1,"Widowed","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1411367477","Female","Black ","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Other","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,1,4,4,4,1,3,1,1,1,1,1,1,2,1,1,4,3,3,1,3,4,2,1,4,1,1
"1379257025","Male","Asian ","45-54",49.5,4,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,4,4,4,4,3,4,4,4,4,2,3,3,2,2,4,4,3,3,3,3,3,2,3,3,3,3,2,2,4,3,2
"1409882470","Female","Black ","35-44",39.5,3,"College graduate","college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,3,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4
"1413100887","Female","Other ","25-34",29.5,2,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,2,4,4,4,3,3,2,3,1,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3
"1396644751","Male","Black ","35-44",39.5,3,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally the first to try a new technology product ",1,"Yes",4,4,3,4,3,3,3,4,3,3,4,3,4,2,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,4,4,3,2
"1392626173","Male","Other ","18-24",21,1,"College graduate","college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,3,4,4,2,3,2,2,1,2,1,2,1,3,3,3,3,3,3,3,4,3,3,4,4,2,2,3,4,2
"1415147702","Female","American Indian or Alaska Native ","25-34",29.5,2,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,3,4,4,4,2,3,3,2,3,4,2,3,3,2,3,3,4,4,4,4,4,4,3,2,1,3
"1405015097","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,3,4,4,4,4,4,4,3,3,2,3,2,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,3,4
"1378310232","Female","Black ","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,3,3,4,3,4,4,3,3,4,4,3
"1416643594","Male","White","45-54",49.5,4,"College graduate","college degree","$15,000 - $24,999 ",2,"Married","Other","I am generally among the last to try a new technology product",4,"No",4,3,4,3,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,2,4,3
"1412565193","Female","White","18-24",21,1,"Graduate/Professional school or beyond ","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,2,3,2,3,3,2,4,3,1,2,2,2,2,2,2,4,2,3,2,2,4,2,3,2,4,4,4,3,3,2,2,2
"1402519992","Female","American Indian or Alaska Native ","25-34",29.5,2,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,2,4,4,4,4,4,3,3,2,4,1,3,3,4,2,2,2,2,3,4,1,3,2,2,2,3,2,1,3,4
"1367523119","Female","Other ","55-64",59.5,5,"College graduate","college degree","$15,000 - $24,999 ",2,"Separated","Independent","I am generally among the last to try a new technology product",4,"No",2,3,4,4,4,4,4,2,4,2,2,3,4,2,2,3,2,4,4,4,4,4,4,3,4,4,4,4,2,3,3,2,2
"1342406468","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,3,3,4,4,4,4,4,1,2,3,2,1,1,2,1,4,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2
"1344361624","Female","White","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,4,4,4,3,4,4,4,4,3,4,4,4,2,4,3,2,3,3
"1413058115","Female","Other ","25-34",29.5,2,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Democrat","I am generally among the first to try a new technology product ",2,"No",4,4,4,3,4,3,4,4,3,3,3,4,3,1,1,1,4,2,4,2,4,2,3,4,2,3,2,3,3,2,3,3,4
"1398931484","Female","White","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,4,4,4,4,4,4,3,4,4,2,3,3,3,2,4,2,2,2,3,2,4,2,2,2,3,2,3,2,4,4,4
"1370765286","Male","Other ","55-64",59.5,5,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,2,4,4,4,1,3,3,1,4,1,2,3,4,2,2,2,2,4,4,4,3,4,4,3,2,2,1,1,2
"1326781191","Female","American Indian or Alaska Native ","18-24",21,1,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,3,3,3,4,3,2,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4
"1281618706","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$15,000 - $24,999 ",2,"Divorced","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,3,3,4,4,4,1,2,4,2,2,4,2,1,3,2,3,4,4,3,1,2,2,4,2,4,4,4
"1318157009","Female","Other ","55-64",59.5,5,"College graduate","college degree","$15,000 - $24,999 ",2,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,2,4,4,3,3,3,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,3
"1115785014","Female","Other ","55-64",59.5,5,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally the last to try a new technology product",5,"Yes",4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,2,2,2,2,4,3,2,2,2,3,3,3,3,2,4,4
"1420477031","Female","White","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,3,4,4,4,4,4,3,4,3,3,3,2,3,4,3,3,3,3,4,4,4,3,3,4,4,3,3,3,4,2
"1417365474","Female","Other ","18-24",21,1,"Graduate/Professional school or beyond ","college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,3,3,4,3,2,3,2,2,2,4,3,3,4,3,3,3,4,4,3,4,4,3,3,4,4,3
"1132181478","Female","Other ","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,3,4,3,4,4,3,2,3,2,2,1,3,1,2,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3,1,3,4
"1407188438","Male","White","45-54",49.5,4,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,3,4,4,2,2,3,3,3,3,4,2,3,2,2,4,3,2,2,1,3,2,1,2,2,3,3,2,3,1,1,3
"1420382596","Male","Black ","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",1,1,4,4,3,3,3,4,1,4,2,4,4,4,2,3,2,1,4,2,3,1,3,1,3,3,1,1,2,3,2,2,1
"1416710183","Female","Black ","35-44",39.5,3,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,1,4,4,4,4,4,4,4,3,2,3,3,3,1,2,4,3,3,3,4,3,4,1,3,2,3,4,3,3,1,3,2
"1403343582","Male","Black ","18-24",21,1,"Less than high school","no college degree","$25,000 - $34,999 ",3,"Widowed","Independent","I am generally among the last to try a new technology product",4,"Yes",4,3,4,3,3,2,4,1,2,2,2,2,3,2,2,3,1,2,2,3,2,3,3,1,2,2,3,3,2,2,3,2,2
"1353834645","Female","Other ","25-34",29.5,2,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,3,4,4,4,3,4,3,3,2,3,2,1,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3
"1412918555","Female","White","35-44",39.5,3,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,1,4,1,2,3,4,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1
